,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,Published,SRX,Run,contact,creator,run_date,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,passed_similar_replicates,passed_number_replicates,full_name,glucose_control,pure_precise
ecoli_00513,tcs__wt_pyr__1,Two Component Systems,tcs,wt_pyr,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,01xLB,37,7.0,,,O2,,Pyruvate(100uM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_pyr,False,True
ecoli_00514,tcs__wt_pyr__2,Two Component Systems,tcs,wt_pyr,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,01xLB,37,7.0,,,O2,,Pyruvate(100uM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,6/27/19,True,True,True,True,True,True,tcs:wt_pyr,False,True
ecoli_00515,tcs__wt_zncl2__1,Two Component Systems,tcs,wt_zncl2,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,LB,37,7.0,,,O2,,ZnCl2(1mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/23/19,True,True,True,True,True,True,tcs:wt_zncl2,False,True
ecoli_00516,tcs__wt_zncl2__2,Two Component Systems,tcs,wt_zncl2,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,LB,37,7.0,,,O2,,ZnCl2(1mM),,,,,,PAIRED,ILLUMINA,2.0,,,0.0,,,Katherine Decker,Julia Kleinmanns,9/23/19,True,True,True,True,True,True,tcs:wt_zncl2,False,True
ecoli_00622,pcoli__atASMT_325G__1,pColi,pcoli,atASMT_325G,1,Escherichia coli K-12 MG1655 atASMT_325G,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.52856952,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:atASMT_325G,False,True
ecoli_00623,pcoli__atASMT_325G__2,pColi,pcoli,atASMT_325G,2,Escherichia coli K-12 MG1655 atASMT_325G,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.53230296,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:atASMT_325G,False,True
ecoli_00624,pcoli__bpTDC__1,pColi,pcoli,bpTDC,1,Escherichia coli K-12 MG1655 bpTDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.669764005,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:bpTDC,False,True
ecoli_00625,pcoli__bpTDC__2,pColi,pcoli,bpTDC,2,Escherichia coli K-12 MG1655 bpTDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.642599122,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:bpTDC,False,True
ecoli_00626,pcoli__BRCA__1,pColi,pcoli,BRCA,1,Escherichia coli K-12 MG1655 BRCA,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.581244023,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCA,False,True
ecoli_00627,pcoli__BRCA__2,pColi,pcoli,BRCA,2,Escherichia coli K-12 MG1655 BRCA,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.580883044,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCA,False,True
ecoli_00628,pcoli__BRCActrl__1,pColi,pcoli,BRCActrl,1,Escherichia coli K-12 MG1655 BRCA_optimized,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.540660396,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,4.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCActrl,False,True
ecoli_00629,pcoli__BRCActrl__2,pColi,pcoli,BRCActrl,2,Escherichia coli K-12 MG1655 BRCA_optimized,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.539515622,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,4.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCActrl,False,True
ecoli_00630,pcoli__BRCAswap__1,pColi,pcoli,BRCAswap,1,Escherichia coli K-12 MG1655 BRCA_swap,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.574739754,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCAswap,False,True
ecoli_00631,pcoli__BRCAswap__2,pColi,pcoli,BRCAswap,2,Escherichia coli K-12 MG1655 BRCA_swap,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.573701226,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:BRCAswap,False,True
ecoli_00632,pcoli__btAANAT__1,pColi,pcoli,btAANAT,1,Escherichia coli K-12 MG1655 btAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.611559596,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:btAANAT,False,True
ecoli_00633,pcoli__btAANAT__2,pColi,pcoli,btAANAT,2,Escherichia coli K-12 MG1655 btAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.59937543,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:btAANAT,False,True
ecoli_00634,pcoli__btASMT__1,pColi,pcoli,btASMT,1,Escherichia coli K-12 MG1655 btASMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.613998484,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:btASMT,False,True
ecoli_00635,pcoli__btASMT__2,pColi,pcoli,btASMT,2,Escherichia coli K-12 MG1655 btASMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.618937178,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:btASMT,False,True
ecoli_00636,pcoli__CC1__1,pColi,pcoli,CC1,1,Escherichia coli K-12 MG1655 CC1,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.642599122,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,6.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:CC1,False,True
ecoli_00637,pcoli__CC1__2,pColi,pcoli,CC1,2,Escherichia coli K-12 MG1655 CC1,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.596039008,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,6.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:CC1,False,True
ecoli_00638,pcoli__ccCOMT__1,pColi,pcoli,ccCOMT,1,Escherichia coli K-12 MG1655 ccCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.655445869,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ccCOMT,False,True
ecoli_00639,pcoli__ccCOMT__2,pColi,pcoli,ccCOMT,2,Escherichia coli K-12 MG1655 ccCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.65974844,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ccCOMT,False,True
ecoli_00640,pcoli__ckDDC__1,pColi,pcoli,ckDDC,1,Escherichia coli K-12 MG1655 ckDDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.623536894,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ckDDC,False,True
ecoli_00641,pcoli__ckDDC__2,pColi,pcoli,ckDDC,2,Escherichia coli K-12 MG1655 ckDDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.618030559,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ckDDC,False,True
ecoli_00642,pcoli__CNTF_belt__1,pColi,pcoli,CNTF_belt,1,Escherichia coli K-12 MG1655 CNTF_belt,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.573718751,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:CNTF_belt,False,True
ecoli_00643,pcoli__CNTF_belt__2,pColi,pcoli,CNTF_belt,2,Escherichia coli K-12 MG1655 CNTF_belt,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.572101865,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:CNTF_belt,False,True
ecoli_00644,pcoli__cobPNMT__1,pColi,pcoli,cobPNMT,1,Escherichia coli K-12 MG1655 cobPNMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.591134185,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:cobPNMT,False,True
ecoli_00645,pcoli__cobPNMT__2,pColi,pcoli,cobPNMT,2,Escherichia coli K-12 MG1655 cobPNMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.596333263,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:cobPNMT,False,True
ecoli_00646,pcoli__cvPhhB__1,pColi,pcoli,cvPhhB,1,Escherichia coli K-12 MG1655 cvPhhB,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.655750893,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:cvPhhB,False,True
ecoli_00647,pcoli__cvPhhB__2,pColi,pcoli,cvPhhB,2,Escherichia coli K-12 MG1655 cvPhhB,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.644655123,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:cvPhhB,False,True
ecoli_00648,pcoli__ggAANAT__1,pColi,pcoli,ggAANAT,1,Escherichia coli K-12 MG1655 ggAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.621184132,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ggAANAT,False,True
ecoli_00649,pcoli__ggAANAT__2,pColi,pcoli,ggAANAT,2,Escherichia coli K-12 MG1655 ggAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.62252203,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ggAANAT,False,True
ecoli_00650,pcoli__ggTPH__1,pColi,pcoli,ggTPH,1,Escherichia coli K-12 MG1655 ggTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.506740011,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ggTPH,False,True
ecoli_00651,pcoli__ggTPH__2,pColi,pcoli,ggTPH,2,Escherichia coli K-12 MG1655 ggTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.484818356,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ggTPH,False,True
ecoli_00652,pcoli__hsAANAT__1,pColi,pcoli,hsAANAT,1,Escherichia coli K-12 MG1655 hsAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.404375526,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsAANAT,False,True
ecoli_00653,pcoli__hsAANAT__2,pColi,pcoli,hsAANAT,2,Escherichia coli K-12 MG1655 hsAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.394807263,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsAANAT,False,True
ecoli_00654,pcoli__hsASMT__1,pColi,pcoli,hsASMT,1,Escherichia coli K-12 MG1655 hsASMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.61649683,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsASMT,False,True
ecoli_00655,pcoli__hsASMT__2,pColi,pcoli,hsASMT,2,Escherichia coli K-12 MG1655 hsASMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.623535177,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsASMT,False,True
ecoli_00656,pcoli__hsPNMT_mb__1,pColi,pcoli,hsPNMT_mb,1,Escherichia coli K-12 MG1655 hsPNMT_mb,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.616309201,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsPNMT_mb,False,True
ecoli_00657,pcoli__hsPNMT_mb__2,pColi,pcoli,hsPNMT_mb,2,Escherichia coli K-12 MG1655 hsPNMT_mb,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.628528332,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsPNMT_mb,False,True
ecoli_00658,pcoli__hsTPH__1,pColi,pcoli,hsTPH,1,Escherichia coli K-12 MG1655 hsTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.599402417,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH,False,True
ecoli_00659,pcoli__hsTPH__2,pColi,pcoli,hsTPH,2,Escherichia coli K-12 MG1655 hsTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.599708494,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH,False,True
ecoli_00660,pcoli__hsTPH_E2K__1,pColi,pcoli,hsTPH_E2K,1,Escherichia coli K-12 MG1655 hsTPH_E2K,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.533112169,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH_E2K,False,True
ecoli_00661,pcoli__hsTPH_E2K__2,pColi,pcoli,hsTPH_E2K,2,Escherichia coli K-12 MG1655 hsTPH_E2K,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.538436151,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH_E2K,False,True
ecoli_00662,pcoli__hsTPH_E2K_N91I_P99C__1,pColi,pcoli,hsTPH_E2K_N91I_P99C,1,Escherichia coli K-12 MG1655 hsTPH_E2K_N91I_P99C,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.587631349,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH_E2K_N91I_P99C,False,True
ecoli_00663,pcoli__hsTPH_E2K_N91I_P99C__2,pColi,pcoli,hsTPH_E2K_N91I_P99C,2,Escherichia coli K-12 MG1655 hsTPH_E2K_N91I_P99C,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.585367081,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH_E2K_N91I_P99C,False,True
ecoli_00664,pcoli__hsTPH_N158trunc__1,pColi,pcoli,hsTPH_N158trunc,1,Escherichia coli K-12 MG1655 hsTPH_N158trunc,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.52644502,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH_N158trunc,False,True
ecoli_00665,pcoli__hsTPH_N158trunc__2,pColi,pcoli,hsTPH_N158trunc,2,Escherichia coli K-12 MG1655 hsTPH_N158trunc,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.51982993,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH_N158trunc,False,True
ecoli_00666,pcoli__hsTPH_N174trunc__1,pColi,pcoli,hsTPH_N174trunc,1,Escherichia coli K-12 MG1655 hsTPH_N174trunc,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.567885536,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH_N174trunc,False,True
ecoli_00667,pcoli__hsTPH_N174trunc__2,pColi,pcoli,hsTPH_N174trunc,2,Escherichia coli K-12 MG1655 hsTPH_N174trunc,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.565559966,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH_N174trunc,False,True
ecoli_00668,pcoli__hsTPH_Ntermtrunc__1,pColi,pcoli,hsTPH_Ntermtrunc,1,Escherichia coli K-12 MG1655 hsTPH_Ntermtrunc,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.655567487,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH_Ntermtrunc,False,True
ecoli_00669,pcoli__hsTPH_Ntermtrunc__2,pColi,pcoli,hsTPH_Ntermtrunc,2,Escherichia coli K-12 MG1655 hsTPH_Ntermtrunc,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.657993133,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH_Ntermtrunc,False,True
ecoli_00670,pcoli__hsTPH1__1,pColi,pcoli,hsTPH1,1,Escherichia coli K-12 MG1655 hsTPH1,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.550380259,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH1,False,True
ecoli_00671,pcoli__hsTPH1__2,pColi,pcoli,hsTPH1,2,Escherichia coli K-12 MG1655 hsTPH1,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.541407086,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:hsTPH1,False,True
ecoli_00672,pcoli__MBP__1,pColi,pcoli,MBP,1,Escherichia coli K-12 MG1655 MBP,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.691316347,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:MBP,False,True
