Experiment	mRNA-sense	mRNA-antisense	rRNA-sense	rRNA-antisense	tRNA-sense	tRNA-antisense	ncRNA-sense	ncRNA-antisense	unannotated	total-reads	unaligned	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00060	5021834.0	80997.0	80997.0	80997.0	404987.0	0.0	1700944.0	0.0	647979.0	8369026.0	350291.0	ecoli_00060_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8369026.0	0.0	20-30	53.0	18.97663044285822	29.56707435249932	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	8458095	2097086	8458095	262200945	9709436	248211284	5.335473142554845	0.0206	0.9782	0.0011	0.0	0.0
ecoli_00061	5760528.0	91437.0	91437.0	91437.0	457185.0	0.0	1828739.0	0.0	731496.0	9421642.0	369383.0	ecoli_00061_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9421642.0	0.0	20-30	53.0	18.107660573620148	29.57234503285096	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	9489355	2320285	9489355	294170005	10864658	279376327	5.028955280467836	0.0222	0.9767	0.0011	0.0	0.0
ecoli_00062	653558.0	10541.0	10541.0	10541.0	31624.0	0.0	252990.0	0.0	73789.0	1370061.0	326477.0	ecoli_00062_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1370061.0	0.0	20-30	53.0	33.88990099719654	29.429218115105826	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	1387151	410799	1387151	43001681	1457279	40661111	5.442973264231229	0.0214	0.9777	0.0009	0.0	0.0
ecoli_00063	685472.0	12026.0	84181.0	60129.0	36077.0	0.0	276594.0	0.0	72155.0	1560584.0	333950.0	ecoli_00063_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1560584.0	0.0	20-30	52.0	31.54802120654228	29.45380639555449	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	1578379	463420	1578379	48929749	1656686	46303982	5.3664019408724135	0.0222	0.9766	0.0011	0.0	0.0
ecoli_00064	6095569.0	74336.0	0.0	0.0	0.0	0.0	892035.0	0.0	371681.0	7542100.0	108479.0	ecoli_00064_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7542100.0	0.0	20-76	52.0	18.40303826215803	75.26975882048767	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	7552478	561230	7552478	570753701	188597	569526666	0.2149850273156617	0.0162	0.9809	0.0029	0.0	0.0
ecoli_00065	5761541.0	67783.0	0.0	0.0	0.0	0.0	542263.0	0.0	338914.0	6997964.0	287463.0	ecoli_00065_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6997964.0	0.0	20-76	52.0	21.571490180136266	75.04983335152909	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	7045353	569476	7045353	530640961	498165	527034292	0.6796816049034706	0.0165	0.9806	0.0029	0.0	0.0
ecoli_00066	5196679.0	61865.0	0.0	0.0	0.0	0.0	556787.0	0.0	371191.0	6342359.0	155837.0	ecoli_00066_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6342359.0	0.0	20-76	52.0	24.01789781001597	75.14517264002242	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	6349861	471008	6349861	479858188	167131	478901185	0.1994345462747423	0.0146	0.9825	0.0029	0.0	0.0
ecoli_00067	5546001.0	66024.0	0.0	0.0	0.0	0.0	594214.0	0.0	396143.0	6755051.0	152669.0	ecoli_00067_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6755051.0	0.0	20-76	52.0	22.69483509604621	75.16986237409606	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	6762786	499753	6762786	511139731	156023	510136877	0.19619957893666454	0.0157	0.9813	0.0031	0.0	0.0
ecoli_00068	2054703.0	30667.0	0.0	30667.0	214670.0	0.0	337339.0	0.0	398674.0	3277403.0	210683.0	ecoli_00068_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3277403.0	0.0	20-36	50.0	28.434589823605556	35.287733916152504	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	fail	3949972	1617148	3949972	142198992	1223051	118055951	16.97834890418914	0.0272	0.9718	0.001	0.0	0.0
ecoli_00069	1214489.0	14994.0	0.0	0.0	29987.0	0.0	104956.0	0.0	119950.0	2457212.0	972836.0	ecoli_00069_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2457212.0	0.0	20-36	51.0	40.008001675091336	35.36295850744665	pass	fail	pass	fail	pass	fail	warn	fail	warn	pass	fail	2607846	808025	2607846	93882456	246073	90402917	3.7062718086540047	0.0138	0.9853	0.0009	0.0	0.0
ecoli_00070	5492526.0	68657.0	0.0	0.0	137313.0	0.0	549253.0	0.0	549253.0	11306358.0	4509356.0	ecoli_00070_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11306358.0	0.0	20-36	51.0	21.79446488829764	35.50139196016967	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11994493	3766726	11994493	431801748	1177766	415574797	3.7579632493752655	0.0152	0.984	0.0008	0.0	0.0
ecoli_00071	3064883.0	39804.0	0.0	0.0	79607.0	0.0	358233.0	0.0	358233.0	5960139.0	2059379.0	ecoli_00071_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5960139.0	0.0	20-36	51.0	26.545552341758714	35.50555146448766	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	6352305	2056055	6352305	228682980	868176	216491332	5.3312441529317125	0.0183	0.9808	0.0009	0.0	0.0
ecoli_00072	2046783.0	25909.0	0.0	0.0	51817.0	0.0	207269.0	0.0	233178.0	2691304.0	126348.0	ecoli_00072_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2691304.0	0.0	20-31	51.0	31.63482062870355	29.92774469179253	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	2798274	1338029	2798274	86746494	1388742	83701154	3.5106202678346863	0.0173	0.9818	0.0009	0.0	0.0
ecoli_00073	8287304.0	127497.0	0.0	0.0	1019976.0	0.0	2167449.0	0.0	1019976.0	13924328.0	1302126.0	ecoli_00073_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13924328.0	0.0	20-50	52.0	20.06281120160573	48.51155617707368	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	15256362	5940768	15256362	762818100	7566997	687784113	9.836419324607007	0.025	0.9736	0.0014	0.0	0.0
ecoli_00074	7780276.0	112758.0	112758.0	0.0	338273.0	0.0	2142395.0	0.0	676546.0	12116508.0	953502.0	ecoli_00074_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12116508.0	0.0	20-50	52.0	9.580814939293603	48.57158597179979	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	14950361	6925475	14950361	747518050	7873891	598385332	19.950383539233602	0.0241	0.9744	0.0014	0.0	0.0
ecoli_00075	5561365.0	75154.0	75154.0	75154.0	300614.0	0.0	751536.0	0.0	751536.0	8053153.0	462640.0	ecoli_00075_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8053153.0	0.0	20-36	50.0	23.41223368861225	35.44959731921149	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	fail	9820521	4171902	9820521	353538756	1050625	288272088	18.460965563843306	0.0233	0.9759	0.0009	0.0	0.0
ecoli_00076	5150960.0	74652.0	0.0	74652.0	821168.0	0.0	671864.0	0.0	746516.0	11559326.0	4019514.0	ecoli_00076_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11559326.0	0.0	20-36	52.0	38.2453083684108	35.32357820862565	pass	fail	pass	fail	pass	fail	warn	fail	warn	pass	fail	13194718	4924387	13194718	475009848	1826297	420107397	11.558171105538847	0.0232	0.9758	0.001	0.0	0.0
ecoli_00077	3655098.0	50765.0	0.0	50765.0	456887.0	0.0	406122.0	0.0	507652.0	5313173.0	185884.0	ecoli_00077_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5313173.0	0.0	20-31	51.0	25.12848075749016	29.934834420034882	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	5816102	2933454	5816102	180299162	2775645	173965035	3.513120598974276	0.024	0.975	0.0009	0.0	0.0
ecoli_00078	4348018.0	63015.0	63015.0	0.0	441103.0	0.0	693162.0	0.0	630148.0	6819970.0	581509.0	ecoli_00078_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6819970.0	0.0	20-36	51.0	20.737721983547214	35.360434136807044	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	fail	8464655	3796563	8464655	304727580	951816	244046046	19.913371149404988	0.0277	0.9714	0.0009	0.0	0.0
ecoli_00079	7848941.0	118923.0	1070310.0	118923.0	951387.0	0.0	832463.0	0.0	951387.0	12216329.0	323995.0	ecoli_00079_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12216329.0	0.0	20-36	52.0	17.013306828199287	35.44618878551814	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	12857641	4167418	12857641	462875076	2609814	435539639	5.905575481882288	0.0193	0.9798	0.0009	0.0	0.0
ecoli_00080	1828540.0	29024.0	0.0	0.0	261220.0	0.0	464391.0	0.0	290244.0	3050369.0	176950.0	ecoli_00080_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3050369.0	0.0	20-36	51.0	28.168873179159174	35.39929497054291	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	3606287	1419531	3606287	129826332	1211388	109891625	15.354902732675221	0.0249	0.974	0.0011	0.0	0.0
ecoli_00081	7075148.0	96920.0	96920.0	0.0	484599.0	0.0	872279.0	0.0	969198.0	9965502.0	370438.0	ecoli_00081_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9965502.0	0.0	20-36	50.0	18.139369727081466	35.432932229605704	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	10797115	3757601	10797115	388696140	2092930	355777823	8.468907615084628	0.0209	0.9781	0.001	0.0	0.0
ecoli_00082	7212449.0	92467.0	0.0	0.0	92467.0	0.0	1202075.0	0.0	647271.0	10060229.0	813500.0	ecoli_00082_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10060229.0	0.0	20-31	51.0	14.52819839368304	30.44996421055624	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	10136072	795090	10136072	314218232	4627869	307850154	2.0266417895190747	0.0204	0.9787	0.0009	0.0	0.0
ecoli_00083	7632788.0	95410.0	0.0	0.0	95410.0	0.0	954098.0	0.0	667869.0	10435939.0	990364.0	ecoli_00083_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10435939.0	0.0	20-31	51.0	13.707651916187205	30.453908172518066	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	10525313	837328	10525313	326284703	4754124	319557438	2.0617776249228577	0.0201	0.9792	0.0008	0.0	0.0
ecoli_00084	7552108.0	88848.0	0.0	0.0	88848.0	0.0	533090.0	0.0	533090.0	9370024.0	574040.0	ecoli_00084_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9370024.0	0.0	20-31	52.0	22.85450897321353	30.309476795363608	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	9429892	754953	9429892	292326652	4296158	286207150	2.0933780611971016	0.0151	0.9839	0.001	0.0	0.0
ecoli_00085	7786662.0	94959.0	0.0	0.0	94959.0	0.0	854634.0	0.0	664715.0	10027064.0	531135.0	ecoli_00085_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10027064.0	0.0	20-31	52.0	22.270755882933894	30.292437945943107	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	10086646	794640	10086646	312686026	4633723	306265483	2.0533514343874133	0.0168	0.9824	0.0008	0.0	0.0
ecoli_00086	6214732.0	82863.0	0.0	0.0	0.0	0.0	1574399.0	0.0	414316.0	8503321.0	217011.0	ecoli_00086_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8503321.0	0.0	20-31	51.0	16.130593001514974	30.484657465006908	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	8520029	562336	8520029	264120899	3695060	259708171	1.6707227700296448	0.0154	0.9838	0.0008	0.0	0.0
ecoli_00087	5769487.0	76926.0	0.0	0.0	0.0	0.0	1461603.0	0.0	384632.0	7891140.0	198492.0	ecoli_00087_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7891140.0	0.0	20-31	50.0	16.784966702148367	29.94877102674645	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	7908593	3961227	7908593	245166383	3424979	236833283	3.3989570258496657	0.0161	0.9831	0.0008	0.0	0.0
ecoli_00088	6032325.0	71813.0	0.0	0.0	0.0	0.0	646321.0	0.0	359067.0	7425536.0	316010.0	ecoli_00088_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7425536.0	0.0	20-31	51.0	18.926258817642246	30.47259201221299	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	7438538	528216	7438538	230594678	3283282	226633684	1.7177300163015905	0.0122	0.987	0.0008	0.0	0.0
ecoli_00089	6617584.0	79730.0	0.0	0.0	79730.0	0.0	797299.0	0.0	398650.0	8173341.0	200348.0	ecoli_00089_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8173341.0	0.0	20-31	51.0	18.2967031701368	30.47681394915494	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	8185939	577668	8185939	253764109	3567480	249458391	1.696740337696849	0.0111	0.9882	0.0008	0.0	0.0
ecoli_00090	7074802.0	86278.0	345112.0	0.0	86278.0	0.0	690225.0	0.0	431390.0	8853677.0	139592.0	ecoli_00090_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8853677.0	0.0	20-31	53.0	18.542888034824365	30.384222735932198	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	8869693	628066	8869693	274960483	3924537	270227373	1.7213782680182446	0.0101	0.9891	0.0007	0.0	0.0
ecoli_00091	7951612.0	93548.0	0.0	0.0	93548.0	0.0	748387.0	0.0	561290.0	9652904.0	204519.0	ecoli_00091_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9652904.0	0.0	20-31	53.0	19.151063237573663	30.373624558992816	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	9672696	695227	9672696	299853576	4254776	294706137	1.7166508629531902	0.0099	0.9895	0.0006	0.0	0.0
ecoli_00092	4927332.0	64833.0	259333.0	0.0	0.0	0.0	842833.0	0.0	389000.0	6704719.0	221388.0	ecoli_00092_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6704719.0	0.0	20-31	52.0	22.46689540254485	30.480060089020878	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	6729653	526358	6729653	208619243	2851610	204816711	1.822713928647512	0.0163	0.9829	0.0008	0.0	0.0
ecoli_00093	5627434.0	75032.0	525227.0	0.0	0.0	0.0	825357.0	0.0	375162.0	7730570.0	302358.0	ecoli_00093_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7730570.0	0.0	20-31	52.0	21.30815486668811	30.489046473934003	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	7811736	632339	7811736	242163816	3252317	236441166	2.363131740540461	0.014	0.9851	0.0008	0.0	0.0
ecoli_00094	2155006.0	24489.0	0.0	0.0	0.0	0.0	122444.0	0.0	122444.0	2495515.0	71132.0	ecoli_00094_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2495515.0	0.0	20-76	52.0	30.837358815766677	75.19912643282048	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	2499411	189095	2499411	188954818	64227	188604299	0.18550413464450533	0.0109	0.9871	0.002	0.0	0.0
ecoli_00095	3383420.0	38448.0	0.0	0.0	0.0	0.0	192240.0	0.0	192240.0	3914893.0	108545.0	ecoli_00095_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3914893.0	0.0	20-76	52.0	26.6530510912078	74.48580535917584	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	3917636	1878727	3917636	296182403	45621	293771454	0.8140081840040984	0.0098	0.9883	0.0019	0.0	0.0
ecoli_00096	6068422.0	78811.0	315243.0	0.0	0.0	0.0	945728.0	0.0	472864.0	8143610.0	262542.0	ecoli_00096_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8143610.0	0.0	20-31	52.0	23.282107243012717	30.46432945585557	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	8172533	652898	8172533	253348523	3567349	248932360	1.7431177208797068	0.0143	0.9851	0.0006	0.0	0.0
ecoli_00097	7264969.0	93141.0	465703.0	0.0	0.0	0.0	1024547.0	0.0	465703.0	9648351.0	334288.0	ecoli_00097_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9648351.0	0.0	20-31	52.0	16.42606876464209	30.459782609484247	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	9727223	826031	9727223	301543913	4268473	295018208	2.1640977378972988	0.0135	0.9858	0.0007	0.0	0.0
ecoli_00098	1717062.0	19512.0	0.0	0.0	0.0	0.0	97560.0	0.0	97560.0	1966836.0	35142.0	ecoli_00098_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1966836.0	0.0	21-76	52.0	37.61216835166624	75.31271849813609	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	1969209	146126	1969209	148871616	10991	148643031	0.15354505186536027	0.0113	0.9875	0.0012	0.0	0.0
ecoli_00099	3492889.0	39692.0	0.0	0.0	0.0	0.0	198460.0	0.0	198460.0	4001291.0	71790.0	ecoli_00099_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4001291.0	0.0	20-76	52.0	30.02248345039597	75.30754498985452	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	4004221	297470	4004221	302721346	44325	302242270	0.15825643164258393	0.0105	0.9878	0.0017	0.0	0.0
ecoli_00100	3247275.0	42727.0	299091.0	42727.0	42727.0	0.0	299091.0	0.0	299091.0	4748303.0	475574.0	ecoli_00100_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4748303.0	0.0	20-31	52.0	27.673065937202722	30.23356091639476	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	4990075	500267	4990075	154692325	2257948	149252032	3.516847393689377	0.0164	0.9828	0.0008	0.0	0.0
ecoli_00101	1797187.0	20423.0	0.0	0.0	0.0	0.0	81690.0	0.0	102113.0	2097995.0	96582.0	ecoli_00101_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2097995.0	0.0	20-76	52.0	30.49898149784248	75.18488461602625	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	2112504	168166	2112504	159679820	21416	158712641	0.6056989543199635	0.0089	0.9898	0.0013	0.0	0.0
ecoli_00102	3271470.0	37176.0	37176.0	37176.0	0.0	0.0	148703.0	0.0	185879.0	3816983.0	99403.0	ecoli_00102_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3816983.0	0.0	20-76	52.0	27.66824619532891	75.29788945876888	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	3837526	303149	3837526	290081494	57432	288469433	0.5557269365139162	0.0102	0.9884	0.0013	0.0	0.0
ecoli_00103	2300904.0	25853.0	0.0	0.0	25853.0	0.0	103411.0	0.0	155117.0	2643200.0	32062.0	ecoli_00103_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2643200.0	0.0	20-76	51.0	31.32933385243152	74.52703314164648	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	2646035	1270739	2646035	200016243	14542	198408346	0.8038832126248866	0.0078	0.9912	0.001	0.0	0.0
ecoli_00104	3533580.0	39703.0	0.0	0.0	39703.0	0.0	158813.0	0.0	238219.0	4055713.0	45695.0	ecoli_00104_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4055713.0	0.0	20-76	52.0	23.25490885106964	75.23382744291817	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	4059239	296880	4059239	306846353	39867	306362489	0.15768934363055634	0.008	0.991	0.001	0.0	0.0
ecoli_00105	6263434.0	79284.0	237852.0	0.0	79284.0	0.0	872124.0	0.0	475704.0	8226115.0	218433.0	ecoli_00105_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8226115.0	0.0	20-31	52.0	20.529322377832607	30.338849748635894	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	8293358	774214	8293358	257094098	3959416	250682062	2.49404247311815	0.0129	0.9862	0.0008	0.0	0.0
ecoli_00106	6592082.0	79423.0	0.0	0.0	79423.0	0.0	714804.0	0.0	476536.0	8269526.0	327258.0	ecoli_00106_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8269526.0	0.0	20-31	51.0	22.28887442968184	30.423857183591906	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	8297058	700946	8297058	257208798	3890610	252089305	1.9904035319973767	0.0121	0.9871	0.0008	0.0	0.0
ecoli_00107	6172774.0	79138.0	395691.0	0.0	79138.0	0.0	712243.0	0.0	474829.0	8266444.0	352631.0	ecoli_00107_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8266444.0	0.0	20-31	51.0	22.624400624012623	30.418440746710434	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	8302695	721812	8302695	257383545	3920866	252022269	2.0829909697607127	0.0133	0.986	0.0007	0.0	0.0
ecoli_00108	3829694.0	47871.0	95742.0	0.0	0.0	0.0	574454.0	0.0	239356.0	5143443.0	356326.0	ecoli_00108_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5143443.0	0.0	20-76	51.0	26.845869610163504	74.53134602638738	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	5148256	2453318	5148256	389271759	125266	385994352	0.8419328975776021	0.0146	0.9835	0.0019	0.0	0.0
ecoli_00109	4975387.0	62192.0	186577.0	0.0	0.0	0.0	746308.0	0.0	310962.0	6613571.0	332145.0	ecoli_00109_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6613571.0	0.0	20-76	52.0	24.61293011594584	75.30419405794541	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	6619494	499097	6619494	500486366	177307	499651520	0.16680694155013207	0.0168	0.9808	0.0025	0.0	0.0
ecoli_00110	4717450.0	56837.0	56837.0	0.0	0.0	0.0	568368.0	0.0	284184.0	6093878.0	410202.0	ecoli_00110_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6093878.0	0.0	20-76	51.0	24.997089158703275	74.42772631811795	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	6098921	2897942	6098921	461136000	152412	457292925	0.8333929686686791	0.0128	0.9853	0.002	0.0	0.0
ecoli_00111	4981894.0	60755.0	121510.0	0.0	0.0	0.0	607548.0	0.0	303774.0	6447200.0	371719.0	ecoli_00111_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6447200.0	0.0	20-76	52.0	23.12794993957404	74.44048796376721	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	6451853	3070253	6451853	487830849	160423	483759865	0.8345072904563279	0.0137	0.9842	0.0022	0.0	0.0
ecoli_00112	4981148.0	61496.0	122991.0	0.0	0.0	0.0	614957.0	0.0	307478.0	6587124.0	499054.0	ecoli_00112_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6587124.0	0.0	21-76	52.0	24.846111004154462	75.30144415074014	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	6592922	499937	6592922	498483221	171398	497671093	0.1629198267437772	0.0128	0.9855	0.0018	0.0	0.0
ecoli_00113	4675687.0	58446.0	233784.0	0.0	0.0	0.0	584461.0	0.0	292230.0	6214963.0	370355.0	ecoli_00113_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6214963.0	0.0	20-76	51.0	25.820255037806486	75.29238935131231	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	6221344	493132	6221344	470363010	159032	469564939	0.16967129281700954	0.0115	0.9868	0.0017	0.0	0.0
ecoli_00114	5209881.0	63535.0	63535.0	0.0	0.0	0.0	698887.0	0.0	317676.0	6694208.0	340694.0	ecoli_00114_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6694208.0	0.0	20-76	51.0	23.295660346023894	75.1725399031521	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	6701145	506763	6701145	506675138	175137	505838506	0.16512197604611892	0.0114	0.9868	0.0018	0.0	0.0
ecoli_00115	4962889.0	61270.0	61270.0	0.0	0.0	0.0	735243.0	0.0	306351.0	6425608.0	298585.0	ecoli_00115_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6425608.0	0.0	20-76	51.0	22.518663694055363	74.43179322485905	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	6430775	3065029	6430775	486251886	182040	482130324	0.8476187175138279	0.0133	0.985	0.0018	0.0	0.0
ecoli_00116	4795900.0	60708.0	182123.0	0.0	0.0	0.0	728491.0	0.0	303538.0	6353450.0	282690.0	ecoli_00116_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6353450.0	0.0	20-76	52.0	28.078649913954802	75.28352249565197	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	6360448	506672	6360448	480886859	200857	480049046	0.17422247755786566	0.0164	0.9813	0.0023	0.0	0.0
ecoli_00117	3837318.0	47966.0	143899.0	0.0	0.0	0.0	527631.0	0.0	239832.0	4952274.0	155628.0	ecoli_00117_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4952274.0	0.0	20-76	52.0	31.67476100478063	75.28247386957993	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	4958207	396321	4958207	374838298	133812	374192535	0.1722777537528996	0.0138	0.9843	0.0019	0.0	0.0
ecoli_00118	4608877.0	59088.0	177265.0	0.0	0.0	0.0	768146.0	0.0	295441.0	6151920.0	243103.0	ecoli_00118_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6151920.0	0.0	20-76	52.0	28.87609507205977	75.28658695171589	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	6158348	500005	6158348	465612402	177948	464807679	0.17283109224397333	0.014	0.9836	0.0024	0.0	0.0
