,sample_id,study,project_id,project,condition_id,condition,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,Biological Replicates,R1,R2,BAM,alignment,DOI,GEO,Published,SRX,Run,Notes,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
ecoli_00044,misc__bw_delcbl__2,Misc,misc,misc,bw_delcbl,bw_delcbl,2,Sangwoo Seo,Sangwoo Seo,7/29/15,Escherichia coli K-12 BW25113 del_cbl,BW25113,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,No,,MiSeq,,2,,,misc__bw_delcbl__2.bam,98.6,,GSE122211,1,SRX4985294,SRR8164479,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,misc:bw_delcbl,TRUE,TRUE
ecoli_00045,misc__bw_delfabr__1,Misc,misc,misc,bw_delfabr,bw_delfabr,1,Sangwoo Seo,Sangwoo Seo,7/29/15,Escherichia coli K-12 BW25113 del_fabR,BW25113,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,No,,MiSeq,,2,,,misc__bw_delfabr__1.bam,98.5,,GSE122211,1,SRX4985295,SRR8164480,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,misc:bw_delfabr,TRUE,TRUE
ecoli_00046,misc__bw_delfabr__2,Misc,misc,misc,bw_delfabr,bw_delfabr,2,Sangwoo Seo,Sangwoo Seo,7/29/15,Escherichia coli K-12 BW25113 del_fabR,BW25113,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,No,,MiSeq,,2,,,misc__bw_delfabr__2.bam,98.42,,GSE122211,1,SRX4985296,SRR8164481,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,misc:bw_delfabr,TRUE,TRUE
ecoli_00047,misc__bw_delfadr__1,Misc,misc,misc,bw_delfadr,bw_delfadr,1,Sangwoo Seo,Sangwoo Seo,7/29/15,Escherichia coli K-12 BW25113 del_fadR,BW25113,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,No,,MiSeq,,2,,,misc__bw_delfadr__1.bam,98.4,,GSE122211,1,SRX4985297,SRR8164482,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,misc:bw_delfadr,TRUE,TRUE
ecoli_00048,misc__bw_delfadr__2,Misc,misc,misc,bw_delfadr,bw_delfadr,2,Sangwoo Seo,Sangwoo Seo,7/29/15,Escherichia coli K-12 BW25113 del_fadR,BW25113,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,No,,MiSeq,,2,,,misc__bw_delfadr__2.bam,98.36,,GSE122211,1,SRX4985298,SRR8164483,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,misc:bw_delfadr,TRUE,TRUE
ecoli_00049,misc__nitr_031__1,Misc,misc,misc,nitr_031,nitr_031,1,Jose Utrilla,Jose Utrilla,7/24/14,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(10mM),O2,sauer trace element mixture,,37,7,,Chemostat,,No,,MiSeq,chemostat w/ dilution rate 0.31 h^-1,1,s3://precise-db/raw_data/misc/0-3_S1_L001_R1_001.fastq.gz,s3://precise-db/raw_data/misc/0-3_S1_L001_R2_001.fastq.gz,misc__nitr_031__1.bam,96.86,,GSE72020,1,,,2 options; unsure,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,misc:nitr_031,TRUE,FALSE
ecoli_00050,omics__wt_glu__1,Omics,omics,omics,wt_glu,wt_glu,1,Donghyuk Kim,Donghyuk Kim,7/2/14,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,glutamate (10mM),37,7,,Batch,,No,,MiSeq,,2,,,omics__wt_glu__1.bam,96.92,,GSE122211,1,SRX4985299,SRR8164484,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:wt_glu,TRUE,TRUE
ecoli_00051,omics__wt_glu__2,Omics,omics,omics,wt_glu,wt_glu,2,Donghyuk Kim,Donghyuk Kim,7/2/14,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,glutamate (10mM),37,7,,Batch,,No,,MiSeq,,2,,,omics__wt_glu__2.bam,97.88,,GSE122211,1,SRX4985300,SRR8164485,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:wt_glu,TRUE,TRUE
ecoli_00052,omics__wt_gly__1,Omics,omics,omics,wt_gly,wt_gly,1,Donghyuk Kim,Donghyuk Kim,7/3/14,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,glycine (10mM),37,7,,Batch,,No,,MiSeq,,2,,,omics__wt_gly__1.bam,91.98,doi.org/10.1038/ncomms13091,GSE59760,1,SRX661397,SRR1525108,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:wt_gly,TRUE,TRUE
ecoli_00053,omics__wt_gly__2,Omics,omics,omics,wt_gly,wt_gly,2,Donghyuk Kim,Donghyuk Kim,7/3/14,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,glycine (10mM),37,7,,Batch,,No,,MiSeq,,2,,,omics__wt_gly__2.bam,82.97,doi.org/10.1038/ncomms13091,GSE59760,1,SRX661398,SRR1525109,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:wt_gly,TRUE,TRUE
ecoli_00054,omics__wt_thr__1,Omics,omics,omics,wt_thr,wt_thr,1,Donghyuk Kim,Donghyuk Kim,7/7/14,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,threonine (10mM),37,7,,Batch,,No,,MiSeq,,2,,,omics__wt_thr__1.bam,97.65,doi.org/10.1038/ncomms13091,GSE59760,1,SRX661399,SRR1525110,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:wt_thr,TRUE,TRUE
ecoli_00055,omics__wt_thr__2,Omics,omics,omics,wt_thr,wt_thr,2,Donghyuk Kim,Donghyuk Kim,7/7/14,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,threonine (10mM),37,7,,Batch,,No,,MiSeq,,2,,,omics__wt_thr__2.bam,92.68,doi.org/10.1038/ncomms13091,GSE59760,1,SRX661400,SRR1525111,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:wt_thr,TRUE,TRUE
ecoli_00056,omics__bw_ac__1,Omics,omics,omics,bw_ac,bw_ac,1,Donghyuk Kim,Donghyuk Kim,1/12/15,Escherichia coli BW25113,BW25113,M9,acetate(3.5),NH4Cl(1),O2,aebersold trace element mixture,"thiamine (1.4mM), FeCl3 (60uM)",37,7,,Batch,0.2,No,,MiSeq,,2,,,omics__bw_ac__1.bam,97.8,doi.org/10.1038/ncomms13091,GSE59759,1,SRX661387,SRR1525098,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:bw_ac,TRUE,TRUE
ecoli_00057,omics__bw_ac__2,Omics,omics,omics,bw_ac,bw_ac,2,Donghyuk Kim,Donghyuk Kim,1/12/15,Escherichia coli BW25113,BW25113,M9,acetate(3.5),NH4Cl(1),O2,aebersold trace element mixture,"thiamine (1.4mM), FeCl3 (60uM)",37,7,,Batch,0.2,No,,MiSeq,,2,,,omics__bw_ac__2.bam,98.04,doi.org/10.1038/ncomms13091,GSE59759,1,SRX661388,SRR1525099,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:bw_ac,TRUE,TRUE
ecoli_00058,omics__bw_fum__1,Omics,omics,omics,bw_fum,bw_fum,1,Donghyuk Kim,Donghyuk Kim,1/12/15,Escherichia coli BW25113,BW25113,M9,fumarate(2.8),NH4Cl(1),O2,aebersold trace element mixture,"thiamine (1.4mM), FeCl3 (60uM)",37,7,,Batch,0.31,No,,MiSeq,,2,,,omics__bw_fum__1.bam,97.94,doi.org/10.1038/ncomms13091,GSE59759,1,SRX661389,SRR1525100,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:bw_fum,TRUE,TRUE
ecoli_00059,omics__bw_fum__2,Omics,omics,omics,bw_fum,bw_fum,2,Donghyuk Kim,Donghyuk Kim,1/12/15,Escherichia coli BW25113,BW25113,M9,fumarate(2.8),NH4Cl(1),O2,aebersold trace element mixture,"thiamine (1.4mM), FeCl3 (60uM)",37,7,,Batch,0.31,No,,MiSeq,,2,,,omics__bw_fum__2.bam,98.32,doi.org/10.1038/ncomms13091,GSE59759,1,SRX661390,SRR1525101,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:bw_fum,TRUE,TRUE
ecoli_00060,omics__bw_glc__1,Omics,omics,omics,bw_glc,bw_glc,1,Donghyuk Kim,Donghyuk Kim,3/12/13,Escherichia coli BW25113,BW25113,M9,glucose(5),NH4Cl(1),O2,aebersold trace element mixture,"thiamine (1.4mM), FeCl3 (60uM)",37,7,,Batch,0.61,No,,MiSeq,,2,,,omics__bw_glc__1.bam,97.62,doi.org/10.1038/ncomms13091,GSE59759,1,SRX661391,SRR1525102,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:bw_glc,TRUE,TRUE
ecoli_00061,omics__bw_glc__2,Omics,omics,omics,bw_glc,bw_glc,2,Donghyuk Kim,Donghyuk Kim,3/12/13,Escherichia coli BW25113,BW25113,M9,glucose(5),NH4Cl(1),O2,aebersold trace element mixture,"thiamine (1.4mM), FeCl3 (60uM)",37,7,,Batch,0.61,No,,MiSeq,,2,,,omics__bw_glc__2.bam,98.13,doi.org/10.1038/ncomms13091,GSE59759,1,SRX661392,SRR1525103,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:bw_glc,TRUE,TRUE
ecoli_00062,omics__bw_pyr__1,Omics,omics,omics,bw_pyr,bw_pyr,1,Donghyuk Kim,Donghyuk Kim,1/12/15,Escherichia coli BW25113,BW25113,M9,pyruvate(3.3),NH4Cl(1),O2,aebersold trace element mixture,"thiamine (1.4mM), FeCl3 (60uM)",37,7,,Batch,0.37,No,,MiSeq,,2,,,omics__bw_pyr__1.bam,97.36,doi.org/10.1038/ncomms13091,GSE59759,1,SRX661393,SRR1525104,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:bw_pyr,TRUE,TRUE
ecoli_00063,omics__bw_pyr__2,Omics,omics,omics,bw_pyr,bw_pyr,2,Donghyuk Kim,Donghyuk Kim,1/12/15,Escherichia coli BW25113,BW25113,M9,pyruvate(3.3),NH4Cl(1),O2,aebersold trace element mixture,"thiamine (1.4mM), FeCl3 (60uM)",37,7,,Batch,0.37,No,,MiSeq,,2,,,omics__bw_pyr__2.bam,97.59,doi.org/10.1038/ncomms13091,GSE59759,1,SRX661394,SRR1525105,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,omics:bw_pyr,TRUE,TRUE
ecoli_00064,ompr__wt_nacl__1,OmpR,ompr,ompr,wt_nacl,wt_nacl,1,Sangwoo Seo,Sangwoo Seo,7/29/15,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,,NaCl (0.3M),37,7,,Batch,0,No,,MiSeq,,2,,,ompr__wt_nacl__1.bam,97.81,doi.org/10.1038/s41598-017-02110-7,GSE88980,1,SRX2254712,SRR4435464,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ompr:wt_nacl,TRUE,TRUE
ecoli_00065,ompr__wt_nacl__2,OmpR,ompr,ompr,wt_nacl,wt_nacl,2,Sangwoo Seo,Sangwoo Seo,7/29/15,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,,NaCl (0.3M),37,7,,Batch,0,No,,MiSeq,,2,,,ompr__wt_nacl__2.bam,98.81,doi.org/10.1038/s41598-017-02110-7,GSE88980,1,SRX2254713,SRR4435465,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ompr:wt_nacl,TRUE,TRUE
ecoli_00066,ompr__bw_delompr_nacl__1,OmpR,ompr,ompr,bw_delompr_nacl,bw_delompr_nacl,1,Sangwoo Seo,Sangwoo Seo,7/29/15,Escherichia coli K-12 BW25113 del_ompR,MG1655,M9,glucose(2),NH4Cl(1),O2,,NaCl (0.3M),37,7,Kanamycin,Batch,0,No,,MiSeq,,2,,,ompr__bw_delompr_nacl__1.bam,98.56,doi.org/10.1038/s41598-017-02110-7,GSE88980,1,SRX2254714,SRR4435466,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ompr:bw_delompr_nacl,TRUE,TRUE
ecoli_00067,ompr__bw_delompr_nacl__2,OmpR,ompr,ompr,bw_delompr_nacl,bw_delompr_nacl,2,Sangwoo Seo,Sangwoo Seo,7/29/15,Escherichia coli K-12 BW25113 del_ompR,MG1655,M9,glucose(2),NH4Cl(1),O2,,NaCl (0.3M),37,7,Kanamycin,Batch,0,No,,MiSeq,,2,,,ompr__bw_delompr_nacl__2.bam,98.6,doi.org/10.1038/s41598-017-02110-7,GSE88980,1,SRX2254715,SRR4435467,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ompr:bw_delompr_nacl,TRUE,TRUE
ecoli_00068,minspan__wt_ade__1,MinSpan,minspan,minspan,wt_ade,wt_ade,1,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,adenine (10mM),37,7,,Batch,,No,,GAIIX,,1,,,minspan__wt_ade__1.bam,78.38,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315215,SRR922263,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_ade,TRUE,FALSE
ecoli_00070,minspan__wt_glc__2,MinSpan,minspan,minspan,wt_glc,wt_glc,2,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,No,,GAIIX,,4,,,minspan__wt_glc__2.bam,91.7,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315213,SRR922261,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_glc,TRUE,TRUE
ecoli_00071,minspan__wt_glc__3,MinSpan,minspan,minspan,wt_glc,wt_glc,3,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,No,,GAIIX,,4,,,minspan__wt_glc__3.bam,92.12,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315214,SRR922262,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_glc,TRUE,TRUE
ecoli_00072,minspan__wt_glc__4,MinSpan,minspan,minspan,wt_glc,wt_glc,4,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,No,,MiSeq,Bridging Study between MiSeq & GAIIX,4,,,minspan__wt_glc__4.bam,94.58,,GSE122211,1,SRX4985301,SRR8164486,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_glc,TRUE,TRUE
ecoli_00073,minspan__wt_glc_anaero__1,MinSpan,minspan,minspan,wt_glc_anaero,wt_glc_anaero,1,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),,sauer trace element mixture,,37,7,,Batch,,No,,GAIIX,,2,,,minspan__wt_glc_anaero__1.bam,83.01,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315218,SRR922266,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_glc_anaero,TRUE,TRUE
ecoli_00074,minspan__wt_glc_anaero__2,MinSpan,minspan,minspan,wt_glc_anaero,wt_glc_anaero,2,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),,sauer trace element mixture,,37,7,,Batch,,No,,GAIIX,,2,,,minspan__wt_glc_anaero__2.bam,72.08,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315219,SRR922267,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_glc_anaero,TRUE,TRUE
ecoli_00075,minspan__wt_trp__1,MinSpan,minspan,minspan,wt_trp,wt_trp,1,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,L-tryptophan (20mg/L),37,7,,Batch,,No,,GAIIX,,1,,,minspan__wt_trp__1.bam,78.6,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315216,SRR922264,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_trp,TRUE,FALSE
ecoli_00077,minspan__bw_delcra_glc__2,MinSpan,minspan,minspan,bw_delcra_glc,bw_delcra_glc,2,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli BW25113 del_cra,BW25113,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,No,,MiSeq,Bridging Study between MiSeq & GAIIX,2,,,minspan__bw_delcra_glc__2.bam,88.78,,GSE122211,1,SRX4985302,SRR8164487,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:bw_delcra_glc,TRUE,FALSE
ecoli_00078,minspan__bw_delcra_trp__1,MinSpan,minspan,minspan,bw_delcra_trp,bw_delcra_trp,1,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli BW25113 del_cra,BW25113,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,L-tryptophan (20mg/L),37,7,Kanamycin,Batch,,No,,GAIIX,,1,,,minspan__bw_delcra_trp__1.bam,76.33,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315223,SRR922271,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:bw_delcra_trp,TRUE,FALSE
ecoli_00079,minspan__bw_delmntr__1,MinSpan,minspan,minspan,bw_delmntr,bw_delmntr,1,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli BW25113 del_mntR,BW25113,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,No,,GAIIX,,1,,,minspan__bw_delmntr__1.bam,92.81,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315224,SRR922272,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:bw_delmntr,TRUE,FALSE
ecoli_00080,minspan__bw_delnac_ade__1,MinSpan,minspan,minspan,bw_delnac_ade,bw_delnac_ade,1,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli BW25113 del_nac,BW25113,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,adenine (10mM),37,7,Kanamycin,Batch,,No,,GAIIX,,1,,,minspan__bw_delnac_ade__1.bam,81.84,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315221,SRR922269,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:bw_delnac_ade,TRUE,FALSE
ecoli_00081,minspan__bw_delnac_glc__1,MinSpan,minspan,minspan,bw_delnac_glc,bw_delnac_glc,1,Aarash Bordbar,Haythem Latif,10/1/12,Escherichia coli BW25113 del_nac,BW25113,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,No,,GAIIX,,1,,,minspan__bw_delnac_glc__1.bam,90.26,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315220,SRR922268,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:bw_delnac_glc,TRUE,FALSE
ecoli_00082,cra_crp__wt_ac__1,Cra/Crp,cra_crp,cra_crp,wt_ac,wt_ac,1,Donghyuk Kim,Donghyuk Kim,7/8/14,Escherichia coli K-12 MG1655,MG1655,M9,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,,Batch,0.25,No,,MiSeq,,2,,,cra_crp__wt_ac__1.bam,96.37,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865361,SRR1787594,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:wt_ac,TRUE,TRUE
ecoli_00083,cra_crp__wt_ac__2,Cra/Crp,cra_crp,cra_crp,wt_ac,wt_ac,2,Donghyuk Kim,Donghyuk Kim,7/8/14,Escherichia coli K-12 MG1655,MG1655,M9,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,,Batch,0.25,No,,MiSeq,,2,,,cra_crp__wt_ac__2.bam,96.01,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865362,SRR1787595,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:wt_ac,TRUE,TRUE
ecoli_00084,cra_crp__wt_fru__1,Cra/Crp,cra_crp,cra_crp,wt_fru,wt_fru,1,Donghyuk Kim,Donghyuk Kim,7/8/14,Escherichia coli K-12 MG1655,MG1655,M9,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,,Batch,0.53,No,,MiSeq,,2,,,cra_crp__wt_fru__1.bam,97.71,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865359,SRR1787592,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:wt_fru,TRUE,TRUE
ecoli_00085,cra_crp__wt_fru__2,Cra/Crp,cra_crp,cra_crp,wt_fru,wt_fru,2,Donghyuk Kim,Donghyuk Kim,7/8/14,Escherichia coli K-12 MG1655,MG1655,M9,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,,Batch,0.53,No,,MiSeq,,2,,,cra_crp__wt_fru__2.bam,97.65,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865360,SRR1787593,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:wt_fru,TRUE,TRUE
ecoli_00086,cra_crp__delcra_ac__1,Cra/Crp,cra_crp,cra_crp,delcra_ac,delcra_ac,1,Donghyuk Kim,Donghyuk Kim,11/19/14,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,0.08,No,,MiSeq,,2,,,cra_crp__delcra_ac__1.bam,98.71,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865367,SRR1787600,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_ac,TRUE,TRUE
ecoli_00087,cra_crp__delcra_ac__2,Cra/Crp,cra_crp,cra_crp,delcra_ac,delcra_ac,2,Donghyuk Kim,Donghyuk Kim,11/19/14,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,0.08,No,,MiSeq,,2,,,cra_crp__delcra_ac__2.bam,98.56,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865368,SRR1787601,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_ac,TRUE,TRUE
ecoli_00088,cra_crp__delcra_fru__1,Cra/Crp,cra_crp,cra_crp,delcra_fru,delcra_fru,1,Donghyuk Kim,Donghyuk Kim,11/17/14,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,0.69,No,,MiSeq,,2,,,cra_crp__delcra_fru__1.bam,98.66,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865365,SRR1787598,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_fru,TRUE,TRUE
ecoli_00089,cra_crp__delcra_fru__2,Cra/Crp,cra_crp,cra_crp,delcra_fru,delcra_fru,2,Donghyuk Kim,Donghyuk Kim,11/17/14,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,0.69,No,,MiSeq,,2,,,cra_crp__delcra_fru__2.bam,98.76,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865366,SRR1787599,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_fru,TRUE,TRUE
ecoli_00090,cra_crp__delcra_glc__1,Cra/Crp,cra_crp,cra_crp,delcra_glc,delcra_glc,1,Donghyuk Kim,Donghyuk Kim,11/18/14,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,glucose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,0.67,No,,MiSeq,,2,,,cra_crp__delcra_glc__1.bam,98.82,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865363,SRR1787596,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_glc,TRUE,TRUE
ecoli_00091,cra_crp__delcra_glc__2,Cra/Crp,cra_crp,cra_crp,delcra_glc,delcra_glc,2,Donghyuk Kim,Donghyuk Kim,11/18/14,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,glucose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,0.67,No,,MiSeq,,2,,,cra_crp__delcra_glc__2.bam,98.6,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865364,SRR1787597,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_glc,TRUE,TRUE
ecoli_00092,rpoB__wt_031__1,RpoB Knock-in,rpoB,rpoB,wt_031,wt_031,1,Jose Utrilla,Jose Utrilla,8/7/13,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Chemostat,,No,,MiSeq,chemostat w/ dilution rate 0.31 h^-1,1,,,rpoB__wt_031__1.bam,98.26,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651939,SRR1514293,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:wt_031,TRUE,FALSE
ecoli_00093,rpoB__wt_044__1,RpoB Knock-in,rpoB,rpoB,wt_044,wt_044,1,Jose Utrilla,Jose Utrilla,8/7/13,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Chemostat,,No,,MiSeq,chemostat w/ dilution rate 0.44 h^-1,1,,,rpoB__wt_044__1.bam,97.53,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651940,SRR1514294,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:wt_044,TRUE,FALSE
ecoli_00094,rpoB__wt_lb__1,RpoB Knock-in,rpoB,rpoB,wt_lb,wt_lb,1,Jose Utrilla,Jose Utrilla,12/18/13,Escherichia coli K-12 MG1655,MG1655,LB,,,O2,,,37,7,,Batch,1.42,No,,MiSeq,,2,,,rpoB__wt_lb__1.bam,98.31,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651938,SRR1514291,This and the one below are reported under the same SRX in GEO; are these actually distinct samples?,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:wt_lb,TRUE,TRUE
